RUT:StopArea:0221049301,NSR:Quay:17953
RUT:StopArea:0221049302,NSR:Quay:17954
OST:StopArea:0101685001,NSR:Quay:17955
OST:StopArea:0101685002,NSR:Quay:17956
ATB:StopArea:1601166101,NSR:Quay:17957
KOL:StopArea:1106315601,NSR:Quay:17958
MOR:StopArea:1529029401,NSR:Quay:17959
NTR:StopArea:1719366001,NSR:Quay:17960
HED:StopArea:0430833901,NSR:Quay:17961
ATB:StopArea:1601166201,NSR:Quay:17962
KOL:StopArea:1106313101,NSR:Quay:17963
RUT:StopArea:0221063101,NSR:Quay:17964
RUT:StopArea:0221063102,NSR:Quay:17965
MOR:StopArea:1529029501,NSR:Quay:17966
OST:StopArea:0101616601,NSR:Quay:17967
OST:StopArea:0101616602,NSR:Quay:17968
NTR:StopArea:1719364401,NSR:Quay:17969
HED:StopArea:0430835801,NSR:Quay:17970
ATB:StopArea:1601166301,NSR:Quay:17971
KOL:StopArea:1106334301,NSR:Quay:17972
RUT:StopArea:0221071602,NSR:Quay:17973
RUT:StopArea:0221071601,NSR:Quay:17974
MOR:StopArea:1529029601,NSR:Quay:17975
OST:StopArea:0101785002,NSR:Quay:17976
OST:StopArea:0101785001,NSR:Quay:17977
NTR:StopArea:1721338801,NSR:Quay:17978
HED:StopArea:0430831201,NSR:Quay:17979
ATB:StopArea:1601065301,NSR:Quay:17980
KOL:StopArea:1106334101,NSR:Quay:17981
RUT:StopArea:0221079601,NSR:Quay:17982
RUT:StopArea:0221079602,NSR:Quay:17983
OST:StopArea:0101783501,NSR:Quay:17984
OST:StopArea:0101783502,NSR:Quay:17985
NTR:StopArea:1721338101,NSR:Quay:17986
HED:StopArea:0430835401,NSR:Quay:17987
HED:StopArea:0430835402,NSR:Quay:17988
ATB:StopArea:1601065201,NSR:Quay:17989
KOL:StopArea:1106336201,NSR:Quay:17990
RUT:StopArea:0221052001,NSR:Quay:17991
RUT:StopArea:0221052002,NSR:Quay:17992
OST:StopArea:0101784001,NSR:Quay:17993
OST:StopArea:0101784002,NSR:Quay:17994
NTR:StopArea:1719366801,NSR:Quay:17995
HED:StopArea:0430833301,NSR:Quay:17996
ATB:StopArea:1601061801,NSR:Quay:17997
KOL:StopArea:1106321901,NSR:Quay:17998
RUT:StopArea:0221075601,NSR:Quay:17999
RUT:StopArea:0221075602,NSR:Quay:18000
OST:StopArea:0101784502,NSR:Quay:18001
OST:StopArea:0101784501,NSR:Quay:18002
MOR:StopArea:1505701201,NSR:Quay:18003
NTR:StopArea:1719366701,NSR:Quay:18004
HED:StopArea:0439830001,NSR:Quay:18005
ATB:StopArea:1601061701,NSR:Quay:18006
KOL:StopArea:1106399201,NSR:Quay:18007
RUT:StopArea:0221079002,NSR:Quay:18008
RUT:StopArea:0221079001,NSR:Quay:18009
OST:StopArea:0138169502,NSR:Quay:18010
OST:StopArea:0138169501,NSR:Quay:18011
MOR:StopArea:1554580601,NSR:Quay:18012
NTR:StopArea:1719366201,NSR:Quay:18013
HED:StopArea:0439822901,NSR:Quay:18014
ATB:StopArea:1601065501,NSR:Quay:18015
KOL:StopArea:1106268501,NSR:Quay:18016
RUT:StopArea:0221071001,NSR:Quay:18017
RUT:StopArea:0221071002,NSR:Quay:18018
OST:StopArea:0138177001,NSR:Quay:18019
OST:StopArea:0138177002,NSR:Quay:18020
MOR:StopArea:1554580201,NSR:Quay:18021
NTR:StopArea:1750955001,NSR:Quay:18022
ATB:StopArea:1601061601,NSR:Quay:18023
KOL:StopArea:1106312801,NSR:Quay:18024
HED:StopArea:0432612001,NSR:Quay:18025
RUT:StopArea:0221076201,NSR:Quay:18026
RUT:StopArea:0221076202,NSR:Quay:18027
OST:StopArea:0138175502,NSR:Quay:18028
OST:StopArea:0138175501,NSR:Quay:18029
MOR:StopArea:1505903001,NSR:Quay:18030
NTR:StopArea:1750957001,NSR:Quay:18031
ATB:StopArea:1601065401,NSR:Quay:18032
KOL:StopArea:1106335701,NSR:Quay:18033
HED:StopArea:0432859901,NSR:Quay:18034
RUT:StopArea:0221001302,NSR:Quay:18035
RUT:StopArea:0221001301,NSR:Quay:18036
OST:StopArea:0138172502,NSR:Quay:18037
OST:StopArea:0138172501,NSR:Quay:18038
MOR:StopArea:1505909101,NSR:Quay:18039
NTR:StopArea:1750401801,NSR:Quay:18040
ATB:StopArea:1601065701,NSR:Quay:18041
KOL:StopArea:1106574901,NSR:Quay:18042
HED:StopArea:0432859301,NSR:Quay:18043
RUT:StopArea:0221001701,NSR:Quay:18044
RUT:StopArea:0221001702,NSR:Quay:18045
OST:StopArea:0138168002,NSR:Quay:18046
OST:StopArea:0138168001,NSR:Quay:18047
MOR:StopArea:1505907201,NSR:Quay:18048
NTR:StopArea:1750401601,NSR:Quay:18049
KOL:StopArea:1106312601,NSR:Quay:18050
HED:StopArea:0432610601,NSR:Quay:18051
RUT:StopArea:0221063202,NSR:Quay:18052
RUT:StopArea:0221063201,NSR:Quay:18053
OST:StopArea:0138174002,NSR:Quay:18054
OST:StopArea:0138174001,NSR:Quay:18055
MOR:StopArea:1505602001,NSR:Quay:18056
NTR:StopArea:1750955901,NSR:Quay:18057
HED:StopArea:0432859001,NSR:Quay:18058
ATB:StopArea:1620982201,NSR:Quay:18059
KOL:StopArea:1112588101,NSR:Quay:18060
RUT:StopArea:0221063001,NSR:Quay:18061
RUT:StopArea:0221063002,NSR:Quay:18062
OST:StopArea:0138177502,NSR:Quay:18063
OST:StopArea:0138177501,NSR:Quay:18064
OST:StopArea:0138177503,NSR:Quay:18065
MOR:StopArea:1554863201,NSR:Quay:18066
NTR:StopArea:1750955701,NSR:Quay:18067
HED:StopArea:0432610801,NSR:Quay:18068
ATB:StopArea:1617571001,NSR:Quay:18069
KOL:StopArea:1112588001,NSR:Quay:18070
RUT:StopArea:0221071501,NSR:Quay:18071
RUT:StopArea:0221071502,NSR:Quay:18072
OST:StopArea:0138171002,NSR:Quay:18073
OST:StopArea:0138171001,NSR:Quay:18074
MOR:StopArea:1505912901,NSR:Quay:18075
NTR:StopArea:1750955601,NSR:Quay:18076
HED:StopArea:0432859601,NSR:Quay:18077
ATB:StopArea:1617571201,NSR:Quay:18078
KOL:StopArea:1112588701,NSR:Quay:18079
RUT:StopArea:0221075902,NSR:Quay:18080
RUT:StopArea:0221075901,NSR:Quay:18081
OST:StopArea:0138168502,NSR:Quay:18082
OST:StopArea:0138168501,NSR:Quay:18083
MOR:StopArea:1505904601,NSR:Quay:18084
NTR:StopArea:1750955401,NSR:Quay:18085
HED:StopArea:0432860201,NSR:Quay:18086
ATB:StopArea:1617579401,NSR:Quay:18087
KOL:StopArea:1112609401,NSR:Quay:18088
RUT:StopArea:0221052301,NSR:Quay:18089
RUT:StopArea:0221052302,NSR:Quay:18090
OST:StopArea:0138174502,NSR:Quay:18091
OST:StopArea:0138174501,NSR:Quay:18092
MOR:StopArea:1554563701,NSR:Quay:18093
NTR:StopArea:1750955501,NSR:Quay:18094
HED:StopArea:0432860501,NSR:Quay:18095
ATB:StopArea:1620581201,NSR:Quay:18096
KOL:StopArea:1112588601,NSR:Quay:18097
RUT:StopArea:0221075101,NSR:Quay:18098
RUT:StopArea:0221075102,NSR:Quay:18099
OST:StopArea:0138176002,NSR:Quay:18100
OST:StopArea:0138176001,NSR:Quay:18101
MOR:StopArea:1554861701,NSR:Quay:18102
NTR:StopArea:1750955301,NSR:Quay:18103
HED:StopArea:0432611001,NSR:Quay:18104
ATB:StopArea:1620980701,NSR:Quay:18105
KOL:StopArea:1112561401,NSR:Quay:18106
RUT:StopArea:0221075302,NSR:Quay:18107
RUT:StopArea:0221075301,NSR:Quay:18108
OST:StopArea:0138171501,NSR:Quay:18109
OST:StopArea:0138171502,NSR:Quay:18110
MOR:StopArea:1505730601,NSR:Quay:18111
NTR:StopArea:1750951001,NSR:Quay:18112
HED:StopArea:0432860801,NSR:Quay:18113
ATB:StopArea:1620581001,NSR:Quay:18114
KOL:StopArea:1112588801,NSR:Quay:18115
RUT:StopArea:0221052101,NSR:Quay:18116
RUT:StopArea:0221052102,NSR:Quay:18117
OST:StopArea:0138173001,NSR:Quay:18118
OST:StopArea:0138173002,NSR:Quay:18119
MOR:StopArea:1505912101,NSR:Quay:18120
NTR:StopArea:1750950601,NSR:Quay:18121
HED:StopArea:0432611601,NSR:Quay:18122
ATB:StopArea:1620982801,NSR:Quay:18123
KOL:StopArea:1112588301,NSR:Quay:18124
RUT:StopArea:0221071302,NSR:Quay:18125
RUT:StopArea:0221071301,NSR:Quay:18126
OST:StopArea:0138176501,NSR:Quay:18127
MOR:StopArea:1554860601,NSR:Quay:18128
NTR:StopArea:1750950701,NSR:Quay:18129
HED:StopArea:0432611801,NSR:Quay:18130
ATB:StopArea:1617951101,NSR:Quay:18131
KOL:StopArea:1112588201,NSR:Quay:18132
RUT:StopArea:0221001201,NSR:Quay:18133
RUT:StopArea:0221001202,NSR:Quay:18134
OST:StopArea:0138170002,NSR:Quay:18135
OST:StopArea:0138170001,NSR:Quay:18136
MOR:StopArea:1505700901,NSR:Quay:18137
NTR:StopArea:1750950801,NSR:Quay:18138
HED:StopArea:0432611201,NSR:Quay:18139
ATB:StopArea:1617972401,NSR:Quay:18140
KOL:StopArea:1112588501,NSR:Quay:18141
RUT:StopArea:0221076502,NSR:Quay:18142
RUT:StopArea:0221076501,NSR:Quay:18143
OST:StopArea:0138173501,NSR:Quay:18144
OST:StopArea:0138173502,NSR:Quay:18145
MOR:StopArea:1505702801,NSR:Quay:18146
NTR:StopArea:1750402101,NSR:Quay:18147
HED:StopArea:0432611401,NSR:Quay:18148
ATB:StopArea:1620980901,NSR:Quay:18149
KOL:StopArea:1112588401,NSR:Quay:18150
RUT:StopArea:0221078001,NSR:Quay:18151
RUT:StopArea:0221078002,NSR:Quay:18152
OST:StopArea:0138169001,NSR:Quay:18153
OST:StopArea:0138169002,NSR:Quay:18154
MOR:StopArea:1505906001,NSR:Quay:18155
NTR:StopArea:1750402001,NSR:Quay:18156
HED:StopArea:0432861301,NSR:Quay:18157
ATB:StopArea:1620589201,NSR:Quay:18158
KOL:StopArea:1112402701,NSR:Quay:18159
RUT:StopArea:0221001602,NSR:Quay:18160
RUT:StopArea:0221001601,NSR:Quay:18161
OST:StopArea:0138175001,NSR:Quay:18162
OST:StopArea:0138175002,NSR:Quay:18163
MOR:StopArea:1554862101,NSR:Quay:18164
NTR:StopArea:1750956101,NSR:Quay:18165
HED:StopArea:0432861401,NSR:Quay:18166
ATB:StopArea:1620583501,NSR:Quay:18167
KOL:StopArea:1112402801,NSR:Quay:18168
OST:StopArea:0138170501,NSR:Quay:18169
OST:StopArea:0138170502,NSR:Quay:18170
RUT:StopArea:0227002002,NSR:Quay:18171
RUT:StopArea:0227002001,NSR:Quay:18172
MOR:StopArea:1554568201,NSR:Quay:18173
NTR:StopArea:1750356001,NSR:Quay:18174
HED:StopArea:0432861501,NSR:Quay:18175
ATB:StopArea:1620989201,NSR:Quay:18176
KOL:StopArea:1112402901,NSR:Quay:18177
OST:StopArea:0138172001,NSR:Quay:18178
OST:StopArea:0138172002,NSR:Quay:18179
RUT:StopArea:0227069002,NSR:Quay:18180
MOR:StopArea:1554564401,NSR:Quay:18181
NTR:StopArea:1750956001,NSR:Quay:18182
HED:StopArea:0432861601,NSR:Quay:18183
ATB:StopArea:1620580701,NSR:Quay:18184
KOL:StopArea:1112587901,NSR:Quay:18185
RUT:StopArea:0227011402,NSR:Quay:18186
RUT:StopArea:0227011401,NSR:Quay:18187
MOR:StopArea:1554862501,NSR:Quay:18188
NTR:StopArea:1750356101,NSR:Quay:18189
HED:StopArea:0432861101,NSR:Quay:18190
ATB:StopArea:1620981001,NSR:Quay:18191
KOL:StopArea:1112581801,NSR:Quay:18192
OST:StopArea:0138301001,NSR:Quay:18193
OST:StopArea:0138301002,NSR:Quay:18194
RUT:StopArea:0227002102,NSR:Quay:18195
RUT:StopArea:0227002101,NSR:Quay:18196
MOR:StopArea:1505901501,NSR:Quay:18197
NTR:StopArea:1750952401,NSR:Quay:18198
HED:StopArea:0432861201,NSR:Quay:18199
ATB:StopArea:1620983501,NSR:Quay:18200
KOL:StopArea:1112633601,NSR:Quay:18201
OST:StopArea:0138298002,NSR:Quay:18202
OST:StopArea:0138298001,NSR:Quay:18203
RUT:StopArea:0227011602,NSR:Quay:18204
RUT:StopArea:0227011601,NSR:Quay:18205
MOR:StopArea:1505911701,NSR:Quay:18206
NTR:StopArea:1750952301,NSR:Quay:18207
ATB:StopArea:1617570001,NSR:Quay:18208
HED:StopArea:0427305801,NSR:Quay:18209
KOL:StopArea:1112589101,NSR:Quay:18210
OST:StopArea:0138296501,NSR:Quay:18211
RUT:StopArea:0233030001,NSR:Quay:18212
MOR:StopArea:1554570001,NSR:Quay:18213
NTR:StopArea:1750956701,NSR:Quay:18214
ATB:StopArea:1617977201,NSR:Quay:18215
HED:StopArea:0427305601,NSR:Quay:18216
KOL:StopArea:1112587501,NSR:Quay:18217
OST:StopArea:0138300501,NSR:Quay:18218
OPP:StopArea:0301174101,NSR:Quay:18219
RUT:StopArea:0301174101,NSR:Quay:18219
OPP:StopArea:0301174102,NSR:Quay:18220
RUT:StopArea:0301174102,NSR:Quay:18220
MOR:StopArea:1554562501,NSR:Quay:18221
NTR:StopArea:1750952201,NSR:Quay:18222
ATB:StopArea:1620981201,NSR:Quay:18223
HED:StopArea:0427307901,NSR:Quay:18224
KOL:StopArea:1112589701,NSR:Quay:18225
OST:StopArea:0138297601,NSR:Quay:18226
RUT:StopArea:0301053402,NSR:Quay:18227
MOR:StopArea:1554562901,NSR:Quay:18228
NTR:StopArea:1750956301,NSR:Quay:18229
ATB:StopArea:1617950301,NSR:Quay:18230
HED:StopArea:0427306101,NSR:Quay:18231
HED:StopArea:0427306102,NSR:Quay:18232
KOL:StopArea:1112587601,NSR:Quay:18233
OST:StopArea:0138297001,NSR:Quay:18234
OST:StopArea:0138297002,NSR:Quay:18235
OPP:StopArea:0301174402,NSR:Quay:18236
RUT:StopArea:0301174402,NSR:Quay:18236
OPP:StopArea:0301174401,NSR:Quay:18237
RUT:StopArea:0301174401,NSR:Quay:18237
MOR:StopArea:1554580501,NSR:Quay:18238
NTR:StopArea:1750952101,NSR:Quay:18239
ATB:StopArea:1617952601,NSR:Quay:18240
HED:StopArea:0427308201,NSR:Quay:18241
HED:StopArea:0427308202,NSR:Quay:18242
KOL:StopArea:1112432501,NSR:Quay:18243
OST:StopArea:0138301501,NSR:Quay:18244
OST:StopArea:0138301502,NSR:Quay:18245
RUT:StopArea:0233030502,NSR:Quay:18246
RUT:StopArea:0233030501,NSR:Quay:18247
MOR:StopArea:1505701101,NSR:Quay:18248
NTR:StopArea:1750355601,NSR:Quay:18249
ATB:StopArea:1617950101,NSR:Quay:18250
HED:StopArea:0427308401,NSR:Quay:18251
HED:StopArea:0427308402,NSR:Quay:18252
KOL:StopArea:1112587701,NSR:Quay:18253
OST:StopArea:0138298502,NSR:Quay:18254
OST:StopArea:0138298501,NSR:Quay:18255
RUT:StopArea:0301053501,NSR:Quay:18256
MOR:StopArea:1554580101,NSR:Quay:18257
NTR:StopArea:1750355901,NSR:Quay:18258
ATB:StopArea:1617950501,NSR:Quay:18259
HED:StopArea:0427308001,NSR:Quay:18260
KOL:StopArea:1112587801,NSR:Quay:18261
OPP:StopArea:0301174302,NSR:Quay:18262
RUT:StopArea:0301174302,NSR:Quay:18262
OPP:StopArea:0301174301,NSR:Quay:18263
RUT:StopArea:0301174301,NSR:Quay:18263
OST:StopArea:0101786001,NSR:Quay:18264
OST:StopArea:0101786002,NSR:Quay:18265
MOR:StopArea:1505607001,NSR:Quay:18266
NTR:StopArea:1750355801,NSR:Quay:18267
ATB:StopArea:1613882901,NSR:Quay:18268
HED:StopArea:0427307001,NSR:Quay:18269
KOL:StopArea:1112432401,NSR:Quay:18270
RUT:StopArea:0301453402,NSR:Quay:18271
OST:StopArea:0101789501,NSR:Quay:18272
OST:StopArea:0101789502,NSR:Quay:18273
MOR:StopArea:1505701901,NSR:Quay:18274
NTR:StopArea:1750403001,NSR:Quay:18275
ATB:StopArea:1617950901,NSR:Quay:18276
HED:StopArea:0427307201,NSR:Quay:18277
KOL:StopArea:1112585601,NSR:Quay:18278
RUT:StopArea:0301053302,NSR:Quay:18279
RUT:StopArea:0301053301,NSR:Quay:18280
OST:StopArea:0101789002,NSR:Quay:18281
OST:StopArea:0101789001,NSR:Quay:18282
MOR:StopArea:1505909001,NSR:Quay:18283
ATB:StopArea:1613452901,NSR:Quay:18284
NTR:StopArea:1702667901,NSR:Quay:18285
HED:StopArea:0427307401,NSR:Quay:18286
KOL:StopArea:1112589401,NSR:Quay:18287
OPP:StopArea:0301171601,NSR:Quay:18288
RUT:StopArea:0301171601,NSR:Quay:18288
OPP:StopArea:0301171602,NSR:Quay:18289
RUT:StopArea:0301171602,NSR:Quay:18289
OST:StopArea:0101788501,NSR:Quay:18290
OST:StopArea:0101788502,NSR:Quay:18291
MOR:StopArea:1554863101,NSR:Quay:18292
ATB:StopArea:1620582201,NSR:Quay:18293
NTR:StopArea:1702682901,NSR:Quay:18294
HED:StopArea:0427307601,NSR:Quay:18295
KOL:StopArea:1112589301,NSR:Quay:18296
OST:StopArea:0101788001,NSR:Quay:18297
OST:StopArea:0101788002,NSR:Quay:18298
MOR:StopArea:1554569301,NSR:Quay:18299
ATB:StopArea:1617570401,NSR:Quay:18300
NTR:StopArea:1702669601,NSR:Quay:18301
RUT:StopArea:0231034501,NSR:Quay:18302
HED:StopArea:0427305501,NSR:Quay:18303
KOL:StopArea:1112432201,NSR:Quay:18304
OST:StopArea:0101787501,NSR:Quay:18305
OST:StopArea:0101787502,NSR:Quay:18306
MOR:StopArea:1505912801,NSR:Quay:18307
ATB:StopArea:1617570201,NSR:Quay:18308
NTR:StopArea:1702669301,NSR:Quay:18309
RUT:StopArea:0231034701,NSR:Quay:18310
HED:StopArea:0427307801,NSR:Quay:18311
KOL:StopArea:1112587301,NSR:Quay:18312
OST:StopArea:0101787001,NSR:Quay:18313
MOR:StopArea:1505602101,NSR:Quay:18314
ATB:StopArea:1617960301,NSR:Quay:18315
NTR:StopArea:1702669401,NSR:Quay:18316
HED:StopArea:0427306001,NSR:Quay:18317
KOL:StopArea:1112589601,NSR:Quay:18318
OST:StopArea:0101786501,NSR:Quay:18319
OST:StopArea:0101786502,NSR:Quay:18320
OST:StopArea:0101786504,NSR:Quay:18321
MOR:StopArea:1554861601,NSR:Quay:18322
ATB:StopArea:1620582801,NSR:Quay:18323
NTR:StopArea:1702668001,NSR:Quay:18324
RUT:StopArea:0233025002,NSR:Quay:18325
RUT:StopArea:0233025001,NSR:Quay:18326
HED:StopArea:0427306201,NSR:Quay:18327
KOL:StopArea:1112585401,NSR:Quay:18328
MOR:StopArea:1505602501,NSR:Quay:18329
ATB:StopArea:1617570801,NSR:Quay:18330
NTR:StopArea:1702668801,NSR:Quay:18331
HED:StopArea:0427308502,NSR:Quay:18332
HED:StopArea:0427308501,NSR:Quay:18333
KOL:StopArea:1112589501,NSR:Quay:18334
MOR:StopArea:1554580901,NSR:Quay:18335
ATB:StopArea:1620580901,NSR:Quay:18336
NTR:StopArea:1702668701,NSR:Quay:18337
RUT:StopArea:0231039502,NSR:Quay:18338
RUT:StopArea:0231039501,NSR:Quay:18339
HED:StopArea:0427306401,NSR:Quay:18340
KOL:StopArea:1112587401,NSR:Quay:18341
MOR:StopArea:1505730701,NSR:Quay:18342
ATB:StopArea:1617957501,NSR:Quay:18343
NTR:StopArea:1702670201,NSR:Quay:18344
RUT:StopArea:0231035101,NSR:Quay:18345
HED:StopArea:0427307101,NSR:Quay:18346
KOL:StopArea:1112561501,NSR:Quay:18347
MOR:StopArea:1554860901,NSR:Quay:18348
ATB:StopArea:1620986701,NSR:Quay:18349
NTR:StopArea:1702669201,NSR:Quay:18350
RUT:StopArea:0231035301,NSR:Quay:18351
HED:StopArea:0427307302,NSR:Quay:18352
HED:StopArea:0427307301,NSR:Quay:18353
KOL:StopArea:1112403101,NSR:Quay:18354
MOR:StopArea:1505908201,NSR:Quay:18355
ATB:StopArea:1620982101,NSR:Quay:18356
NTR:StopArea:1702670301,NSR:Quay:18357
HED:StopArea:0427307502,NSR:Quay:18358
HED:StopArea:0427307501,NSR:Quay:18359
KOL:StopArea:1112403001,NSR:Quay:18360
MOR:StopArea:1554569201,NSR:Quay:18361
ATB:StopArea:1617571101,NSR:Quay:18362
RUT:StopArea:0231039701,NSR:Quay:18363
RUT:StopArea:0231039702,NSR:Quay:18364
NTR:StopArea:1721335701,NSR:Quay:18365
HED:StopArea:0427307701,NSR:Quay:18366
MOR:StopArea:1554550301,NSR:Quay:18367
KOL:StopArea:1101411101,NSR:Quay:18368
ATB:StopArea:1620986901,NSR:Quay:18369
NTR:StopArea:1721335801,NSR:Quay:18370
HED:StopArea:0427463601,NSR:Quay:18371
HED:StopArea:0427463602,NSR:Quay:18372
MOR:StopArea:1554568901,NSR:Quay:18373
KOL:StopArea:1101411701,NSR:Quay:18374
ATB:StopArea:1617951001,NSR:Quay:18375
NTR:StopArea:1721335901,NSR:Quay:18376
HED:StopArea:0427305401,NSR:Quay:18377
MOR:StopArea:1554862401,NSR:Quay:18378
KOL:StopArea:1101411501,NSR:Quay:18379
ATB:StopArea:1617959401,NSR:Quay:18380
RUT:StopArea:0231038601,NSR:Quay:18381
NTR:StopArea:1721622901,NSR:Quay:18382
HED:StopArea:0427305201,NSR:Quay:18383
MOR:StopArea:1505607501,NSR:Quay:18384
KOL:StopArea:1101410801,NSR:Quay:18385
ATB:StopArea:1620581501,NSR:Quay:18386
RUT:StopArea:0231039602,NSR:Quay:18387
RUT:StopArea:0231039601,NSR:Quay:18388
NTR:StopArea:1721622801,NSR:Quay:18389
HED:StopArea:0427305001,NSR:Quay:18390
MOR:StopArea:1554564301,NSR:Quay:18391
KOL:StopArea:1101426801,NSR:Quay:18392
ATB:StopArea:1620982501,NSR:Quay:18393
NTR:StopArea:1721381801,NSR:Quay:18394
MOR:StopArea:1554562001,NSR:Quay:18395
HED:StopArea:0429754701,NSR:Quay:18396
KOL:StopArea:1101422401,NSR:Quay:18397
ATB:StopArea:1620581301,NSR:Quay:18398
RUT:StopArea:0301053111,NSR:Quay:18399
RUT:StopArea:0301053102,NSR:Quay:18400
NTR:StopArea:1721622701,NSR:Quay:18401
MOR:StopArea:1554562401,NSR:Quay:18402
HED:StopArea:0429756801,NSR:Quay:18403
HED:StopArea:0429756802,NSR:Quay:18404
KOL:StopArea:1101422601,NSR:Quay:18405
ATB:StopArea:1617577201,NSR:Quay:18406
RUT:StopArea:0301053201,NSR:Quay:18407
RUT:StopArea:0301053202,NSR:Quay:18408
NTR:StopArea:1721381701,NSR:Quay:18409
MOR:StopArea:1505911201,NSR:Quay:18410
HED:StopArea:0429756901,NSR:Quay:18411
KOL:StopArea:1101439001,NSR:Quay:18412
ATB:StopArea:1620988601,NSR:Quay:18413
RUT:StopArea:0301001201,NSR:Quay:18414
RUT:StopArea:0301001202,NSR:Quay:18415
NTR:StopArea:1721381901,NSR:Quay:18416
MOR:StopArea:1554562801,NSR:Quay:18417
HED:StopArea:0429758901,NSR:Quay:18418
KOL:StopArea:1101630701,NSR:Quay:18419
ATB:StopArea:1620982301,NSR:Quay:18420
RUT:StopArea:0301006501,NSR:Quay:18421
RUT:StopArea:0301006502,NSR:Quay:18422
MOR:StopArea:1505731801,NSR:Quay:18423
HED:StopArea:0429756501,NSR:Quay:18424
KOL:StopArea:1101433101,NSR:Quay:18425
ATB:StopArea:1620581101,NSR:Quay:18426
RUT:StopArea:0301051002,NSR:Quay:18427
RUT:StopArea:0301051001,NSR:Quay:18428
NTR:StopArea:1721382101,NSR:Quay:18429
MOR:StopArea:1554580401,NSR:Quay:18430
HED:StopArea:0429758601,NSR:Quay:18431
KOL:StopArea:1101433301,NSR:Quay:18432
ATB:StopArea:1617951201,NSR:Quay:18433
NTR:StopArea:1721382001,NSR:Quay:18434
MOR:StopArea:1505607101,NSR:Quay:18435
HED:StopArea:0429759601,NSR:Quay:18436
KOL:StopArea:1101433501,NSR:Quay:18437
RUT:StopArea:0301197701,NSR:Quay:18438
ATB:StopArea:1617508101,NSR:Quay:18439
NTR:StopArea:1721338901,NSR:Quay:18440
MOR:StopArea:1505708201,NSR:Quay:18441
HED:StopArea:0429757401,NSR:Quay:18442
KOL:StopArea:1101432801,NSR:Quay:18443
RUT:StopArea:0301141501,NSR:Quay:18444
RUT:StopArea:0301141502,NSR:Quay:18445
ATB:StopArea:1617972501,NSR:Quay:18446
NTR:StopArea:1721382301,NSR:Quay:18447
MOR:StopArea:1505904801,NSR:Quay:18448
HED:StopArea:0429759501,NSR:Quay:18449
KOL:StopArea:1101427101,NSR:Quay:18450
OPP:StopArea:0301141302,NSR:Quay:18451
RUT:StopArea:0301141302,NSR:Quay:18451
OPP:StopArea:0301141301,NSR:Quay:18452
RUT:StopArea:0301141301,NSR:Quay:18452
ATB:StopArea:1617957701,NSR:Quay:18453
NTR:StopArea:1721382501,NSR:Quay:18454
MOR:StopArea:1554861501,NSR:Quay:18455
HED:StopArea:0429755001,NSR:Quay:18456
KOL:StopArea:1101431601,NSR:Quay:18457
RUT:StopArea:0301141701,NSR:Quay:18458
RUT:StopArea:0301141704,NSR:Quay:18459
ATB:StopArea:1620589301,NSR:Quay:18460
NTR:StopArea:1721382401,NSR:Quay:18461
MOR:StopArea:1554580801,NSR:Quay:18462
HED:StopArea:0429757101,NSR:Quay:18463
KOL:StopArea:1101555001,NSR:Quay:18464
ATB:StopArea:1620587601,NSR:Quay:18465
NTR:StopArea:1721339001,NSR:Quay:18466
MOR:StopArea:1554550201,NSR:Quay:18467
HED:StopArea:0429757001,NSR:Quay:18468
KOL:StopArea:1101423101,NSR:Quay:18469
ATB:StopArea:1620981101,NSR:Quay:18470
NTR:StopArea:1721339501,NSR:Quay:18471
MOR:StopArea:1554860401,NSR:Quay:18472
HED:StopArea:0429759201,NSR:Quay:18473
KOL:StopArea:1101555401,NSR:Quay:18474
RUT:StopArea:0301176001,NSR:Quay:18475
RUT:StopArea:0301176002,NSR:Quay:18476
ATB:StopArea:1617572201,NSR:Quay:18477
NTR:StopArea:1725359001,NSR:Quay:18478
MOR:StopArea:1554569101,NSR:Quay:18479
HED:StopArea:0429759101,NSR:Quay:18480
KOL:StopArea:1101555201,NSR:Quay:18481
ATB:StopArea:1620987601,NSR:Quay:18482
NTR:StopArea:1744764301,NSR:Quay:18483
MOR:StopArea:1505908101,NSR:Quay:18484
HED:StopArea:0429759001,NSR:Quay:18485
KOL:StopArea:1101555801,NSR:Quay:18486
RUT:StopArea:0301175701,NSR:Quay:18487
ATB:StopArea:1617570101,NSR:Quay:18488
NTR:StopArea:1744764701,NSR:Quay:18489
MOR:StopArea:1505905501,NSR:Quay:18490
HED:StopArea:0429760101,NSR:Quay:18491
KOL:StopArea:1101421401,NSR:Quay:18492
RUT:StopArea:0301196222,NSR:Quay:18493
ATB:StopArea:1620981501,NSR:Quay:18494
MOR:StopArea:1505603001,NSR:Quay:18495
NTR:StopArea:1702661701,NSR:Quay:18496
HED:StopArea:0429760401,NSR:Quay:18497
KOL:StopArea:1101421601,NSR:Quay:18498
RUT:StopArea:0301196102,NSR:Quay:18499
RUT:StopArea:0301196101,NSR:Quay:18500
ATB:StopArea:1620981301,NSR:Quay:18501
MOR:StopArea:1554566101,NSR:Quay:18502
NTR:StopArea:1719365101,NSR:Quay:18503
HED:StopArea:0429755901,NSR:Quay:18504
KOL:StopArea:1101423701,NSR:Quay:18505
RUT:StopArea:0301203402,NSR:Quay:18506
ATB:StopArea:1617950201,NSR:Quay:18507
MOR:StopArea:1554862301,NSR:Quay:18508
